utt_id	speaker_id	transcription	duration	snr
510a6440b7	2e769	अङ्गभरि तेस्रो नेत्र	4.2	34.3184700012207
2980bec00e	24945	अङ्ग मानिएको छ	3.6	23.660720825195312
c743f26d4e	62f45	अङ्ग या खाली	2.3	36.70295715332031
e58b0fadca	d47d3	अङ्ग वङ्ग कलिङ्ग	4.0	31.82455825805664
5e9aec0546	3ed65	अङ्गहरू छन्	2.1	21.15105628967285
0f2defdcf4	62ba7	अङ्गहरूलाई दिन बिलम्ब	3.6	33.13068771362305
0201abd455	0234b	अङ्गहरू सुन्निएको अवस्थामा	3.6	18.35017967224121
d690ee87a6	f7150	अङ्गहरू सुन्निएको अवस्थामा	5.2	50.783164978027344
9b8c549971	f6e28	अङ्गहरू हटाउनु हुँदैन	3.4	29.402379989624023
9d17d6291b	95eb0	अङ्गहरू हटाउनु हुँदैन	3.4	28.923603057861328
548730c639	99942	अङ्गहरू हुने एक	2.4	23.613624572753903
5cdaf8f17a	f4763	अङ्ग हुन्छन्	2.7	33.55941390991211
eb2a3f1e36	daaab	अङ्ग हुन्छन्	3.5	18.121660232543945
2fe4b9be9f	84519	अङ्गुरको रस वाइन	3.6	28.68462562561035
65dc3c7186	0bd28	अङ्गुरको रस वाइन	3.0	34.31925964355469
1c18c05f81	14abf	अङ्गुरमा ठिक्क मात्रामा	3.1	29.715652465820312
73ed9a932e	4170b	अङ्गुरमा ठिक्क मात्रामा	3.3	19.936922073364254
8ba21dec8c	af6bd	अङ्गुरमा ठिक्क मात्रामा	3.4	44.21897888183594
e6fd23ceb6	6a6e5	अङ्गुर लिचीजस्ता फलले	5.0	30.455135345458984
34ac68201c	83eb0	अङ्ग्रेज पल्टनको भारतीय	2.7	31.24302101135254
7fc0c1e2a1	e64b6	अङ्ग्रेज पल्टनको भारतीय	4.0	30.320846557617188
a89ce56bbe	cfa65	अङ्ग्रेज पल्टनको भारतीय	3.8	31.617000579833984
d019196550	6c16b	अङ्ग्रेज पल्टनको भारतीय	5.1	32.37271881103516
5afd1e87d8	58fb5	अङ्ग्रेज युद्ध हुनु	3.3	26.415306091308597
70a6ec9a0b	43655	अङ्ग्रेज युद्ध हुनु	2.5	29.73773956298828
b4c5032d76	2ee53	अङ्ग्रेज युद्ध हुनु	3.0	43.11161422729492
99039b8542	fe533	अङ्ग्रेजहरूको अधीन भयो	4.5	35.946990966796875
b2bca5d5eb	37155	अङ्ग्रेजहरूको अधीन भयो	3.0	35.95636367797852
750c68f40e	4f6f5	अङ्ग्रेजहरूको विरुद्ध	3.7	25.9079532623291
4607f9d1b3	1cec5	अङ्ग्रेजहरूको शासनका अवधिमा	4.8	35.21612930297852
e91bc710ed	26ac9	अङ्ग्रेजहरूको शासनका अवधिमा	3.9	32.82701873779297
76fb20d9d3	75f34	अङ्ग्रेजहरूद्वारा रोपिएका हुन्	3.9	20.16387939453125
a025018bbb	14763	अङ्ग्रेजहरूद्वारा रोपिएका हुन्	3.2	34.59107208251953
b69a583bc9	21ba4	अङ्ग्रेजी अ॰ध॰व॰ लिप्यान्तरण	5.0	39.788204193115234
761aef6cda	5935d	अङ्ग्रेजी अर्थात् ए	3.3	35.91640090942383
754c9f812a	004e5	अङ्ग्रेजी उच्चारणसँग	2.6	43.20204925537109
2ef7327bf6	9fab8	अङ्ग्रेजी उपन्यासकार	3.1	39.80601501464844
613699886e	79c24	अङ्ग्रेजी उपन्यासकार	3.6	36.83258438110352
68063f919c	09022	अङ्ग्रेजी उपन्यासकार	3.0	23.521076202392575
328d21fac3	c0b92	अङ्ग्रेजीका पटना ल	3.3	35.68291473388672
4ae050bc90	0234b	अङ्ग्रेजी कालको	2.6	25.73966789245605
7182c41645	0e059	अङ्ग्रेजी कालको	4.0	28.5264892578125
7b270c2f5d	26ac9	अङ्ग्रेजीको प्रयोग गर्ने	2.7	39.218788146972656
753b2503ea	07f55	अङ्ग्रेजीको प्रयोग हुन्छ	3.3	33.14308547973633
d72c82c2cc	8f7f7	अङ्ग्रेजी टेक्स्ट	4.6	18.056196212768555
61b535d831	94417	अङ्ग्रेजी दैनिक द राइजिङ	2.6	24.729394912719727
d9ae5c92ca	a7d3c	अङ्ग्रेजी नाटककार विलियम	3.4	20.352659225463867
b833c86243	5c4b9	अङ्ग्रेजी नामको नेपाली	2.5	36.4037971496582
337cfacbbf	d62a4	अङ्ग्रेजी नाम भने	4.1	29.261083602905277
26b473281c	938ee	अङ्ग्रेजी नेपाली	2.8	24.89710807800293
4b69e45b28	004e5	अङ्ग्रेजी नेपाली	2.3	38.75027084350586
b5b6313420	95eb0	अङ्ग्रेजी नेपाली	3.5	18.671314239501957
dbb4b21379	39640	अङ्ग्रेजी नेपाली	2.0	36.13019943237305
04dde22022	e71d4	अङ्ग्रेजी नेपाली साझा	2.8	41.74275970458984
57d4b1824b	68a9f	अङ्ग्रेजी नेपाली साझा	3.1	28.717500686645508
6aebe7681d	b5ec7	अङ्ग्रेजी नेपाली साझा	3.2	30.83723258972168
b3707fbf97	1a81b	अङ्ग्रेजी नेपाली साझा	2.5	22.162866592407227
323a926c90	ba807	अङ्ग्रेजी बाहेक अरू	4.6	35.09736251831055
0dbd068935	2483a	अङ्ग्रेजी बैंकहरूका एक	3.5	31.453357696533203
12b3df7e75	b1c95	अङ्ग्रेजी बैंकहरूका एक	3.1	41.12007141113281
1a3281bd0a	58fb5	अङ्ग्रेजी बैंकहरूका एक	5.5	21.55897521972656
ee5b323097	3ff16	अङ्ग्रेजी बैंकहरूका एक	3.2	45.79560852050781
47a17bf73a	8c66c	अङ्ग्रेजी महिनाको अक्टोबरको	3.1	38.529571533203125
3818aaf04c	79c24	अङ्ग्रेजी महिनाको आधा	4.1	42.35499572753906
84bd588e05	24945	अङ्ग्रेजी महिनाको आधा	4.1	35.32847595214844
3aee485fee	9cc50	अङ्ग्रेजी महिनाहरूको आधा डिसेम्बरको महिना र आधा जनवरी महिना पुष महिनाभित्र पर्दछ।	8.6	40.999053955078125
88f3036a36	99866	अङ्ग्रेजी महिना हो	2.5	28.96592140197754
325ed86c22	30b96	अङ्ग्रेजीमा	2.3	38.41350555419922
1fd3ae3411	c46b5	अङ्ग्रेजीमा एलियन पृथ्वीबाहेक	4.6	43.87687683105469
d4c1635b6d	2e769	अङ्ग्रेजीमा गराइना तारामण्डललाई	5.2	37.53839111328125
81761081db	0234b	अङ्ग्रेजीमा धेरै जसो	2.5	21.415512084960938
6aaf55e21f	6d3c6	अङ्ग्रेजीमा पनि उनले	3.1	36.91323471069336
0ac3a45a47	62ba7	अङ्ग्रेजीमा पाठ्यक्रमहरू लिनु	3.8	34.79961395263672
0dec9e43f1	b0f78	अङ्ग्रेजीमा फ्लाइब्रिज ओभरब्रिज	5.6	22.81743812561035
0fa17d59a2	a1c52	अङ्ग्रेजीमा लेख्न चाहेको	2.6	31.440162658691406
9a1615d3ff	95358	अङ्ग्रेजीमा लेख्ने नेपाली	3.7	20.076265335083008
bbcb8144a1	9fab8	अङ्ग्रेजीमा लेख्ने नेपाली	3.2	25.841562271118164
26740da964	b9139	अङ्ग्रेजीमा वेस्टकोट भनिन्छ	4.7	33.71259307861328
1a3210994e	83eb0	अङ्ग्रेजीमा स्नातक	3.6	30.090900421142575
a22b9401c1	163a6	अङ्ग्रेजीमा स्नातक	2.4	24.827077865600582
103f23a109	01173	अङ्ग्रेजीमा स्नोबल प्लान्ट भनेर चिनिने यो वनस्पतिलाई कतै कतै हिम कमल पनि भनिन्छ।	9.8	29.7750186920166
1327d4652b	737fb	अङ्ग्रेजीमा स्नोबल प्लान्ट भनेर चिनिने यो वनस्पतिलाई कतै कतै हिम कमल पनि भनिन्छ।	8.8	27.27682304382324
954227450d	ee253	अङ्ग्रेजीमा हाइसिन्थ बिन	4.1	25.29684829711914
0830850d2b	99942	अङ्ग्रेजी मेँ नयाँ	2.8	28.069175720214844
27ad29fa67	d4c0f	अङ्ग्रेजी मेँ नयाँ	2.7	18.43970489501953
ac9703a75f	a5514	अङ्ग्रेजी र फ्रान्सेली	2.9	31.245515823364254
e44c387a90	09022	अङ्ग्रेजी र हिन्दी	2.9	30.356693267822266
14f62f7147	c7f90	अङ्ग्रेजी शब्दको प्रयोग	4.4	38.48291778564453
aca631f80a	b3c22	अङ्ग्रेजी शब्दको प्रयोग	2.3	26.990070343017575
4967a9d7ac	4b59a	अङ्ग्रेजी शब्दले पनि	3.3	45.791934967041016
a77bd80414	4dccf	अङ्ग्रेजी शब्दले पनि	2.8	25.3486442565918
aa447166e4	99866	अङ्ग्रेजी शासनकालमा भारतमा	3.9	36.647552490234375
4cebcd4ff0	e8b29	अङ्ग्रेजी शासनको समयमा	2.9	27.61145401000977
9db5671dfd	0d4f0	अङ्ग्रेजी शासनको समयमा	3.6	17.973583221435547
d327782d48	57282	अङ्ग्रेजी शिक्षक मास्टर	3.4	34.91902542114258
7177c880ba	b0bba	अङ्ग्रेजी साहित्यको	4.1	33.99875259399414
434c786476	dfb01	अङ्ग्रेजी साहित्यमा स्नातक	4.2	38.38130187988281
7b3fe706ff	b0bba	अङ्ग्रेजी साहित्यमा स्नातक	3.3	39.80159378051758
3950bc5158	f4b4a	अङ्रेजी नाटककार विलियम	4.0	32.43636703491211
4ef3d0b966	87f8b	अङ्रेजी नाटककार विलियम	3.6	36.54885482788086
c1b3133499	39640	अङ्रेजी नाटककार विलियम	2.7	29.699193954467773
0e5137ce2b	5297a	अचम्म त के छ भने	2.6	17.781126022338867
d899785a37	18008	अचम्म त के छ भने	3.0	37.589054107666016
19c159d317	aae92	अचम्म लाग्न सक्छ	3.4	37.50640869140625
bf7c968449	62e53	अचम्म लाग्न सक्छ	2.7	41.4197883605957
0836a49533	d4b2f	अचानक आक्रमण थियो	4.2	35.98014450073242
4697585019	4d069	अचानक के सम्झिन्छ कुन्नि नजिकैको टेबलमा बस्छ र कापीमा केही कोर्न थाल्छ।	9.7	39.52923583984375
b42cdb26db	c687c	अचानक के सम्झिन्छ कुन्नि नजिकैको टेबलमा बस्छ र कापीमा केही कोर्न थाल्छ।	6.1	35.321285247802734
46b397a127	c4565	अचानक घोषणा गर्यो	3.5	27.823007583618164
32648ce9a4	b7116	अचानक मुर्छा अवस्थामा	4.5	39.59321975708008
9635ae423d	8272f	अचेत गराउने	2.6	39.31060028076172
90ef6a25b4	25ff3	अचेतन भएर	2.8	26.60538101196289
32f655ad6b	39e3b	अचेल आयात	3.1	34.723655700683594
43fe93035f	7c42f	अचेल आयात	3.5	29.980525970458984
29d7366d42	c89a6	अचेल कन्टिनेन्टल खाना	2.5	18.79679107666016
337b4e94ac	63255	अचेल कन्टिनेन्टल खाना	3.3	24.312091827392575
4c2a5d18a7	f73cc	अचेल कन्टिनेन्टल खाना	3.6	27.53154945373535
828d08f31c	555eb	अचेल नयाँ	2.1	30.840490341186523
847ce98a75	e3a27	अचेल नयाँ	2.6	30.976543426513672
8895266697	ee687	अचेल नयाँ	3.2	21.346702575683597
95fe0e7596	db4bc	अचेल नयाँ	2.5	37.12923431396485
bf6a85d04c	4b140	अचेल म आफ्नै	3.6	27.741119384765625
d8995315dc	8ef94	अचेल यस खेलको	3.2	21.682283401489254
17404a90bb	55c0f	अचेल यस्ता सामग्रीहरू	4.2	28.89511489868164
17d5423896	9b105	अचेल यिनीहरूको वैवाहिक	4.2	27.553306579589844
7aa032cbc9	4dccf	अचेल सजिलो गरी	4.5	38.389793395996094
618ebb637d	e4714	अचेल स्रष्टा र	3.3	42.966495513916016
35a773ebd8	7b45e	अछाम जिल्लामा गाविसका	3.7	50.32851791381836
887eb19942	d26e5	अछाम जिल्लामा गाविसका	3.6	42.88996887207031
2e10b6fe7d	f7150	अछाम बझाङ बाजुरा	4.6	26.794239044189453
484891496f	07f55	अछाम बझाङ बाजुरा	3.7	30.11855125427246
b87ba852d8	363a2	अछाम बझाङ बाजुरा	5.7	22.682497024536133
ca2079a74f	c536c	अछाम बझाङ बाजुरा	3.9	36.42495727539063
9a4d0f7a1d	c69a8	अछाम बैतडी डडेल्धुरा	3.7	25.001502990722656
c66bee8c43	a30f2	अछाम बैतडी डडेल्धुरा	3.1	25.667938232421875
4bb64a2410	809f3	अछामी प्रत्यक्षबाट विजयी	5.2	19.696460723876957
